name,size_class_name,year,type_name,fuel_efficiency_city,fuel_efficiency_city_units,fuel_efficiency_highway,fuel_efficiency_highway_units,source,source_detail,source_url
Small pickup 1990,Small pickup,1990,Light-duty trucks,19.17512105,miles_per_gallon,22.56585583,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 1991,Small pickup,1991,Light-duty trucks,19.16401716,miles_per_gallon,22.7803341,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 1992,Small pickup,1992,Light-duty trucks,18.74010302,miles_per_gallon,22.35642439,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 1993,Small pickup,1993,Light-duty trucks,19.83258776,miles_per_gallon,23.81479753,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 1994,Small pickup,1994,Light-duty trucks,18.65091559,miles_per_gallon,22.60427647,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 1995,Small pickup,1995,Light-duty trucks,18.25609201,miles_per_gallon,21.99824716,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 1996,Small pickup,1996,Light-duty trucks,18.30965648,miles_per_gallon,22.04336937,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 1997,Small pickup,1997,Light-duty trucks,18.4557611,miles_per_gallon,22.10597749,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 1998,Small pickup,1998,Light-duty trucks,17.96888463,miles_per_gallon,21.791959,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 1999,Small pickup,1999,Light-duty trucks,17.03985773,miles_per_gallon,20.50810144,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 2000,Small pickup,2000,Light-duty trucks,19.05757379,miles_per_gallon,23.00993918,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 2001,Small pickup,2001,Light-duty trucks,19.18273015,miles_per_gallon,22.93627696,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 2002,Small pickup,2002,Light-duty trucks,16.82024871,miles_per_gallon,20.03736757,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 2003,Small pickup,2003,Light-duty trucks,16.57238561,miles_per_gallon,20.36065249,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 2004,Small pickup,2004,Light-duty trucks,16.00978345,miles_per_gallon,19.68381902,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 2005,Small pickup,2005,Light-duty trucks,17.62191546,miles_per_gallon,23.47929353,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 2006,Small pickup,2006,Light-duty trucks,18.31488343,miles_per_gallon,24.34512857,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 2007,Small pickup,2007,Light-duty trucks,18.31488343,miles_per_gallon,24.34512857,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 2008,Small pickup,2008,Light-duty trucks,18.31488343,miles_per_gallon,24.34512857,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 2009,Small pickup,2009,Light-duty trucks,18.31488343,miles_per_gallon,24.34512857,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small pickup 2010,Small pickup,2010,Light-duty trucks,18.31488343,miles_per_gallon,24.34512857,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1975,Midsize pickup,1975,Light-duty trucks,16.75675817,miles_per_gallon,19.61243563,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1976,Midsize pickup,1976,Light-duty trucks,18.07955348,miles_per_gallon,21.59823586,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1977,Midsize pickup,1977,Light-duty trucks,23.27566509,miles_per_gallon,28.07942103,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1978,Midsize pickup,1978,Light-duty trucks,23.3739104,miles_per_gallon,27.10539923,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1979,Midsize pickup,1979,Light-duty trucks,20.62911158,miles_per_gallon,24.05068338,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1980,Midsize pickup,1980,Light-duty trucks,20.53952825,miles_per_gallon,24.08780325,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1981,Midsize pickup,1981,Light-duty trucks,20.82372685,miles_per_gallon,24.83982264,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1982,Midsize pickup,1982,Light-duty trucks,20.77767642,miles_per_gallon,25.65174132,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1983,Midsize pickup,1983,Light-duty trucks,20.67592303,miles_per_gallon,25.37988559,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1984,Midsize pickup,1984,Light-duty trucks,19.9410896,miles_per_gallon,24.8067851,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1985,Midsize pickup,1985,Light-duty trucks,19.88819224,miles_per_gallon,25.06506738,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1986,Midsize pickup,1986,Light-duty trucks,20.23295671,miles_per_gallon,24.89945054,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1987,Midsize pickup,1987,Light-duty trucks,19.54302433,miles_per_gallon,24.2802902,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1988,Midsize pickup,1988,Light-duty trucks,19.30940785,miles_per_gallon,24.14015102,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1989,Midsize pickup,1989,Light-duty trucks,18.90590802,miles_per_gallon,23.45709225,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1990,Midsize pickup,1990,Light-duty trucks,18.67111933,miles_per_gallon,23.32066215,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1991,Midsize pickup,1991,Light-duty trucks,18.39977498,miles_per_gallon,23.41583725,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1992,Midsize pickup,1992,Light-duty trucks,17.60358517,miles_per_gallon,22.80599841,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1993,Midsize pickup,1993,Light-duty trucks,17.44712564,miles_per_gallon,22.57377115,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1994,Midsize pickup,1994,Light-duty trucks,17.68664756,miles_per_gallon,22.62517994,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1995,Midsize pickup,1995,Light-duty trucks,18.00792761,miles_per_gallon,23.34031125,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1996,Midsize pickup,1996,Light-duty trucks,17.85833516,miles_per_gallon,23.42609137,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1997,Midsize pickup,1997,Light-duty trucks,17.39750558,miles_per_gallon,22.67774424,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1998,Midsize pickup,1998,Light-duty trucks,17.10459324,miles_per_gallon,22.38508732,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 1999,Midsize pickup,1999,Light-duty trucks,16.02060166,miles_per_gallon,20.99986761,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 2000,Midsize pickup,2000,Light-duty trucks,16.15829306,miles_per_gallon,21.23841841,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 2001,Midsize pickup,2001,Light-duty trucks,15.3590288,miles_per_gallon,20.19302132,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 2002,Midsize pickup,2002,Light-duty trucks,14.80901705,miles_per_gallon,19.41160496,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 2003,Midsize pickup,2003,Light-duty trucks,15.8506733,miles_per_gallon,20.97079192,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 2004,Midsize pickup,2004,Light-duty trucks,15.10969955,miles_per_gallon,19.9590146,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 2005,Midsize pickup,2005,Light-duty trucks,16.21445755,miles_per_gallon,21.45398029,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 2006,Midsize pickup,2006,Light-duty trucks,16.52749841,miles_per_gallon,21.83954886,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 2007,Midsize pickup,2007,Light-duty trucks,16.21217469,miles_per_gallon,21.07456388,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 2008,Midsize pickup,2008,Light-duty trucks,16.59550088,miles_per_gallon,21.41669487,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 2009,Midsize pickup,2009,Light-duty trucks,17.05189701,miles_per_gallon,21.90205658,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize pickup 2010,Midsize pickup,2010,Light-duty trucks,17.41282784,miles_per_gallon,22.35221398,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1975,Large pickup,1975,Light-duty trucks,10.37309007,miles_per_gallon,12.21302877,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1976,Large pickup,1976,Light-duty trucks,11.18822472,miles_per_gallon,12.68976488,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1977,Large pickup,1977,Light-duty trucks,12.0960178,miles_per_gallon,13.43844968,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1978,Large pickup,1978,Light-duty trucks,11.95296191,miles_per_gallon,13.09950049,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1979,Large pickup,1979,Light-duty trucks,11.75991088,miles_per_gallon,12.64711145,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1980,Large pickup,1980,Light-duty trucks,13.73720682,miles_per_gallon,15.84862012,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1981,Large pickup,1981,Light-duty trucks,14.81993711,miles_per_gallon,17.34187639,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1982,Large pickup,1982,Light-duty trucks,14.83660427,miles_per_gallon,17.30469826,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1983,Large pickup,1983,Light-duty trucks,14.34785031,miles_per_gallon,16.94801631,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1984,Large pickup,1984,Light-duty trucks,14.03691745,miles_per_gallon,16.66096648,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1985,Large pickup,1985,Light-duty trucks,14.04583646,miles_per_gallon,16.45213773,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1986,Large pickup,1986,Light-duty trucks,14.38193563,miles_per_gallon,16.95358162,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1987,Large pickup,1987,Light-duty trucks,13.85308669,miles_per_gallon,16.50935953,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1988,Large pickup,1988,Light-duty trucks,13.85720776,miles_per_gallon,17.1658098,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1989,Large pickup,1989,Light-duty trucks,13.76036065,miles_per_gallon,17.22543544,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1990,Large pickup,1990,Light-duty trucks,13.5596368,miles_per_gallon,17.38999418,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1991,Large pickup,1991,Light-duty trucks,13.6174429,miles_per_gallon,17.60228731,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1992,Large pickup,1992,Light-duty trucks,13.56945822,miles_per_gallon,17.75348207,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1993,Large pickup,1993,Light-duty trucks,13.72795727,miles_per_gallon,18.00500411,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1994,Large pickup,1994,Light-duty trucks,13.45373197,miles_per_gallon,17.59638314,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1995,Large pickup,1995,Light-duty trucks,13.11477405,miles_per_gallon,17.21907769,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1996,Large pickup,1996,Light-duty trucks,13.18635251,miles_per_gallon,17.4010397,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1997,Large pickup,1997,Light-duty trucks,13.57241851,miles_per_gallon,18.06525883,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1998,Large pickup,1998,Light-duty trucks,13.22494873,miles_per_gallon,17.82591921,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 1999,Large pickup,1999,Light-duty trucks,13.21134988,miles_per_gallon,17.45203907,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 2000,Large pickup,2000,Light-duty trucks,13.82577096,miles_per_gallon,17.85872719,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 2001,Large pickup,2001,Light-duty trucks,13.39846862,miles_per_gallon,17.4813351,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 2002,Large pickup,2002,Light-duty trucks,13.23706895,miles_per_gallon,17.23154956,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 2003,Large pickup,2003,Light-duty trucks,13.32755062,miles_per_gallon,17.28671435,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large pickup 2004,Large pickup,2004,Light-duty trucks,13.26245148,miles_per_gallon,17.32775468,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
