manufacturer_name,year_content,fleet,fuel_efficiency,volume,source,source_detail,source_url
SUZUKI,97,97IP,35.2,11022,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUZUKI,97,97LT,27.4,22312,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,97,97DP,28.8,73991,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,97,97IP,30.1,738059,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,97,97LT,22.6,370873,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
VOLVO,97,97IP,25.8,60731,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
VW,97,97IP,29,163115,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
VW,97,97LT,18.5,1602,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
BMW,98,98IP,25.4,119927,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
CHRYSLER,98,98DP,28.8,613465,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
CHRYSLER,98,98LT,20.6,1600545,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
CHRYSLER,98,98IP,25.4,50812,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
DAEWOO,98,98IP,28.6,408,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FIAT,98,98IP,13.5,685,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD/MAZDA,98,98DP,27.8,1604164,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD/MAZDA,98,98LT,20.3,2114353,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD/MAZDA,98,98IP,28.9,101391,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,98,98DP,27.8,2408597,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,98,98LT,21.2,1702322,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,98,98IP,29.4,85909,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HONDA,98,98DP,32.7,797432,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HONDA,98,98IP,28.1,101334,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HONDA,98,98LT,26.9,96828,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HYUNDAI,98,98IP,30.9,90334,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ISUZU,98,98LT,21.4,123824,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
KIA,98,98IP,30.9,45860,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
KIA,98,98LT,24.4,26455,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
LOTUS,98,98IP,21.3,102,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MERCEDES,98,98IP,27.2,112235,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MERCEDES,98,98LT,21.3,39493,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,98,98IP,31.5,85289,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,98,98DP,29.1,60628,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,98,98LT,22.9,56542,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,98,98IP,30.7,254601,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,98,98DP,29.9,159224,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,98,98LT,22.3,197082,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
PANOZ,98,98DP,23.8,55,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
PORSCHE,98,98IP,24.5,9781,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
QUANTUM,98,98DP,27.9,400,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ROVER,98,98LT,17.2,19995,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUBARU,98,98IP,27.8,156741,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUZUKI,98,98IP,35.9,18987,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUZUKI,98,98LT,27.4,18396,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,98,98DP,28,76189,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,98,98IP,30.7,755330,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,98,98LT,23.5,457236,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
VOLVO,98,98IP,25.6,102288,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
VW,98,98IP,29,219273,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
BMW,99,99IP,25.4,113829,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
DAEWOO,99,99IP,28.9,32081,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
DAIMLERCHRYSLER,99,99DP,27.2,682489,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
DAIMLERCHRYSLER,99,99LT,20.8,1760317,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
DAIMLERCHRYSLER,99,99IP,26.5,148026,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FIAT,99,99IP,13.7,1405,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD,99,99DP,27.6,1642540,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD,99,99LT,20.8,1988008,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD,99,99IP,28.5,232399,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,99,99DP,27.7,2505485,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,99,99LT,20.3,1889097,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,99,99IP,25.5,73047,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HONDA,99,99DP,33.5,349715,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HONDA,99,99IP,29.4,408055,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HONDA,99,99LT,26.1,161370,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HYUNDAI,99,99IP,30.8,129921,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ISUZU,99,99LT,21.1,138446,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
KIA,99,99IP,30.9,57099,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
KIA,99,99LT,24.4,38232,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
LOTUS,99,99IP,19.7,121,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,99,99IP,30,178033,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,99,99LT,22.4,49667,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,99,99IP,29.9,229169,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,99,99DP,29.9,174349,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,99,99LT,21.2,170577,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
PORSCHE,99,99IP,24.1,26121,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
QUANTUM,99,99DP,28.2,915,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ROVER,99,99LT,16.9,26380,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SHELBY,99,99DP,19,132,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUBARU,99,99IP,27.7,157637,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUZUKI,99,99IP,35.5,16203,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUZUKI,99,99LT,23.8,35651,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,99,99DP,28.3,61819,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,99,99IP,29.9,951532,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,99,99LT,22.9,457316,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
VW,99,99IP,28.6,344830,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
VW,99,99LT,19.1,2555,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
BMW,2000,00IP,24.8,177836,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
BMW,2000,00LT,17.5,5521,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
DAEWOO,2000,00IP,28.6,75560,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
DAIMLERCHRYSLER,2000,00DP,27.9,812907,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
DAIMLERCHRYSLER,2000,00LT,21.4,1719332,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
DAIMLERCHRYSLER,2000,00IP,25.1,143631,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FIAT,2000,00IP,13.6,898,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD,2000,00DP,28.3,1612172,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD,2000,00LT,21,1954590,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD,2000,00IP,27.4,297683,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,2000,00DP,27.9,2510986,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,2000,00LT,21,2155578,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,2000,00IP,25.4,50720,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HONDA,2000,00DP,31.4,837105,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HONDA,2000,00IP,29.3,69844,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HONDA,2000,00LT,25.4,236518,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HYUNDAI,2000,00IP,30.4,251372,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ISUZU,2000,00LT,20.9,102218,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
KIA,2000,00IP,30,101027,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
KIA,2000,00LT,23.5,66519,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
LOTUS,2000,00IP,20.7,117,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,2000,00IP,29.1,231486,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,2000,00LT,21.7,84635,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,2000,00IP,28.3,301193,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,2000,00DP,28.1,147978,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,2000,00LT,20.8,355867,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
PORSCHE,2000,00IP,24.3,21141,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
QUANTUM,2000,00DP,28.7,1497,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUBARU,2000,00IP,28.2,143518,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUZUKI,2000,00IP,35,22380,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
